X Default0000;Y Default0000;X Default0001;Y Default0001;X Default0002;Y Default0002;X Default0003;Y Default0003
0.000849934261408 ;0.00118930631428;0.000849840877689 ; ;0.000850000000000 ;0.000501724295785;0.000850171064283 ;0.00107119968261
0.000899930394432 ;0.00119174779504;0.000899831517553 ; ;0.000900000000000 ;0.000618915372173;0.000900181126888 ;0.00107821893979
0.000949926527456 ;0.00119388409070;0.000949822157417 ; ;0.000950000000000 ;0.0000964384899442;0.000950191189493 ;0.00107272560808
0.000999922660480 ;0.00118778038881;0.000999812797281 ; ;0.00100000000000 ;0.000122074037904;0.00100020125210 ;0.00107303079318
0.00104991879350 ;0.00122287667470;0.00104980343714 ; ;0.00105000000000 ;0.0000863673818171;0.00105021131470 ;0.00107608264412
0.00109991492653 ;0.00122684408094;0.00109979407701 ; ;0.00110000000000 ;0.000085451826532;0.00110022137731 ;0.00107242042299
0.00114991105955 ;0.00122623371075;0.00114978471687 ; ;0.00115000000000 ;0.000119937742241;0.00115023143991 ;0.00107119968261
0.00119990719258 ;0.00122867519150;0.00119977535674 ; ;0.00120000000000 ;0.0000949125644704;0.00120024150252 ;0.00107364116337
0.00124990332560 ;0.00122379222999;0.00124976599660 ; ;0.00125000000000 ; ;0.00125025156512 ;0.00107181005280
0.00129989945862 ;0.00122653889584;0.00129975663647 ; ;0.00130000000000 ;0.000193487350078;0.00130026162773 ;0.00107547227393
0.00134989559165 ;0.00122409741508;0.00134974727633 ; ;0.00135000000000 ;0.000206610309153;0.00135027169033 ;0.00107425153356
0.00139989172467 ;0.00122409741508;0.00139973791619 ; ;0.00140000000000 ;0.000222479934080;0.00140028175294 ;0.00107730338450
0.00144988785770 ;0.00122684408094;0.00144972855606 ; ;0.00145000000000 ;0.000213934751427;0.00145029181554 ;0.00107394634846
0.00149988399072 ;0.00122043519395;0.00149971919592 ; ;0.00150000000000 ;0.000220343638417;0.00150030187815 ;0.00107486190374
0.00154988012374 ;0.00122287667470;0.00154970983579 ; ;0.00155000000000 ; ;0.00155031194075 ;0.00107211523789
0.00159987625677 ;0.00122226630451;0.00159970047565 ; ;0.00160000000000 ;0.000143742179632;0.00160032200336 ;0.00108462782678
0.00164987238979 ;0.00121860408338;0.00164969111551 ; ;0.00165000000000 ;0.000134281441694;0.00165033206596 ;0.00109714041566
0.00169986852282 ;0.00122226630451;0.00169968175538 ; ;0.00170000000000 ;0.0000906399731437;0.00170034212857 ;0.00111423078097
0.00174986465584 ;0.00121921445357;0.00174967239524 ; ;0.00175000000000 ;0.0000958281197546;0.00175035219117 ;0.00109653004547
0.00179986078886 ;0.00121921445357;0.00179966303511 ; ;0.00180000000000 ;0.000105899227882;0.00180036225378 ;0.00109164708396
0.00184985692189 ;0.00121860408338;0.00184965367497 ; ;0.00185000000000 ;0.0000805688650166;0.00185037231638 ;0.00109317300943
0.00189985305491 ;0.00122074037904;0.00189964431483 ; ;0.00190000000000 ; ;0.00190038237899 ;0.00110477004303
0.00194984918794 ;0.00121921445357;0.00194963495470 ;0.000223395489364;0.00195000000000 ;0.000457777642140;0.00195039244159 ;0.00111423078097
0.00199984532096 ;0.00122074037904;0.00199962559456 ; ;0.00200000000000 ;0.000290231025117;0.00200040250420 ;0.00110202337718
0.00204984145398 ;0.00121738334300;0.00204961623443 ; ;0.00205000000000 ;0.000225531785028;0.00205041256680 ;0.00109439374981
0.00209983758701 ;0.00121738334300;0.00209960687429 ; ;0.00210000000000 ;0.000280159916990;0.00210042262941 ;0.00109256263924
0.00214983372003 ;0.00121463667714;0.00214959751415 ; ;0.00215000000000 ;0.000425733207190;0.00215043269201 ;0.00109317300943
0.00219982985305 ;0.00121311075167;0.00219958815402 ; ;0.00220000000000 ; ;0.00220044275462 ;0.00109225745415
0.00224982598608 ;0.00121127964110;0.00224957879388 ; ;0.00225000000000 ;0.000146794030580;0.00225045281722 ;0.00108920560320
0.00229982211910 ;0.00121005890072;0.00229956943375 ; ;0.00230000000000 ;0.000128482924894;0.00230046287983 ;0.00108981597339
0.00234981825213 ;0.00121005890072;0.00234956007361 ; ;0.00235000000000 ;0.000101626636555;0.00235047294243 ;0.00108859523301
0.00239981438515 ;0.00121158482620;0.00239955071347 ; ;0.00240000000000 ;0.000104678487503;0.00240048300504 ;0.00108676412244
0.00244981051817 ;0.00121402630696;0.00244954135334 ; ;0.00245000000000 ;0.000130924405652;0.00245049306764 ;0.00108584856716
0.00249980665120 ;0.00121250038148;0.00249953199320 ; ;0.00250000000000 ;0.000090334788049;0.00250050313024 ;0.00108340708640
0.00254980278422 ;0.00120822779015;0.00254952263307 ; ;0.00255000000000 ;0.000168462172308;0.00255051319285 ;0.00108493301187
0.00259979891725 ;0.00120853297525;0.00259951327293 ; ;0.00260000000000 ;0.000217902157659;0.00260052325545 ;0.00108523819697
0.00264979505027 ;0.00121127964110;0.00264950391279 ; ;0.00265000000000 ;0.000241096224860;0.00265053331806 ;0.00108310190130
0.00269979118329 ;0.00121219519639;0.00269949455266 ; ;0.00270000000000 ;0.000311593981750;0.00270054338066 ;0.00108279671621
0.00274978731632 ;0.00120944853053;0.00274948519252 ; ;0.00275000000000 ;0.000426038392285;0.00275055344327 ;0.00107791375469
0.00279978344934 ;0.00120792260506;0.00279947583239 ; ;0.00280000000000 ;0.000589007232887;0.00280056350587 ;0.00108523819697
0.00284977958237 ;0.00120517593921;0.00284946647225 ; ;0.00285000000000 ;0.000688192388684;0.00285057356848 ;0.00108371227149
0.00289977571539 ;0.00120578630940;0.00289945711211 ; ;0.00290000000000 ;0.000126956999420;0.00290058363108 ;0.00108005005036
0.00294977184841 ;0.00120334482864;0.00294944775198 ; ;0.00295000000000 ;0.000126651814325;0.00295059369369 ;0.00108066042055
0.00299976798144 ;0.00120456556902;0.00299943839184 ; ;0.00300000000000 ;0.000107119968261;0.00300060375629 ;0.00107852412488
0.00304976411446 ;0.00120212408826;0.00304942903171 ; ;0.00305000000000 ;0.000104983672597;0.00305061381890 ;0.00107730338450
0.00309976024749 ;0.00120212408826;0.00309941967157 ; ;0.00310000000000 ;0.000105288857692;0.00310062388150 ;0.00107760856960
0.00314975638051 ;0.00120181890316;0.00314941031143 ; ;0.00315000000000 ;0.000104678487503;0.00315063394411 ;0.00107730338450
0.00319975251353 ;0.00120334482864;0.00319940095130 ; ;0.00320000000000 ;0.000106509598071;0.00320064400671 ;0.00107913449507
0.00324974864656 ;0.00120242927335;0.00324939159116 ; ;0.00325000000000 ;0.000107730338450;0.00325065406932 ;0.00107486190374
0.00329974477958 ;0.00119876705222;0.00329938223103 ; ;0.00330000000000 ;0.000109561449019;0.00330066413192 ;0.00107516708884
0.00334974091261 ;0.00119846186712;0.00334937287089 ; ;0.00335000000000 ;0.000108035523545;0.00335067419453 ;0.00107119968261
0.00339973704563 ;0.00120120853298;0.00339936351075 ; ;0.00340000000000 ;0.000113528855251;0.00340068425713 ;0.00106967375713
0.00344973317865 ;0.00119541001617;0.00344935415062 ; ;0.00345000000000 ;0.000106509598071;0.00345069431974 ;0.00107364116337
0.00349972931168 ;0.00119479964599;0.00349934479048 ; ;0.00350000000000 ;0.000110782189398;0.00350070438234 ;0.00106753746147
0.00354972544470 ;0.00120456556902;0.00354933543035 ; ;0.00355000000000 ;0.000110171819208;0.00355071444495 ;0.00106936857204
0.00359972157773 ;0.00121585741752;0.00359932607021 ; ;0.00360000000000 ;0.000110171819208;0.00360072450755 ;0.00106936857204
0.00364971771075 ;0.00122745445112;0.00364931671008 ; ;0.00365000000000 ;0.000112002929777;0.00365073457016 ;0.00106753746147
0.00369971384377 ;0.00121616260262;0.00369930734994 ; ;0.00370000000000 ;0.000113223670156;0.00370074463276 ;0.00106326487014
0.00374970997680 ;0.00122806482131;0.00374929798980 ; ;0.00375000000000 ;0.000115970336009;0.00375075469537 ;0.00106326487014
0.00379970610982 ;0.00120731223487;0.00379928862967 ; ;0.00380000000000 ;0.000115359965819;0.00380076475797 ;0.00106143375958
0.00384970224285 ;0.00123050630207;0.00384927926953 ; ;0.00385000000000 ;0.000115359965819;0.00385077482058 ;0.00106204412976
0.00389969837587 ;0.00122684408094;0.00389926990940 ; ;0.00390000000000 ;0.000115359965819;0.00390078488318 ;0.00106326487014
0.00394969450889 ;0.00122074037904;0.00394926054926 ; ;0.00395000000000 ;0.000118106631672;0.00395079494579 ;0.00106234931486
0.00399969064192 ;0.00120731223487;0.00399925118912 ; ;0.00400000000000 ;0.000120853297525;0.00400080500839 ;0.00106204412976
0.00404968677494 ;0.00119144260994;0.00404924182899 ; ;0.00405000000000 ;0.000124515518662;0.00405081507100 ;0.00105777153844
0.00409968290797 ;0.00118350779748;0.00409923246885 ; ;0.00410000000000 ;0.000138554033021;0.00410082513360 ;0.00105807672353
0.00414967904099 ;0.00119144260994;0.00414922310872 ; ;0.00415000000000 ;0.000137333292642;0.00415083519621 ;0.00105685598315
0.00419967517401 ;0.00119113742485;0.00419921374858 ; ;0.00420000000000 ;0.000141911069063;0.00420084525881 ;0.00105990783410
0.00424967130704 ;0.00119235816523;0.00424920438844 ; ;0.00425000000000 ;0.000146183660390;0.00425085532142 ;0.00108737449263
0.00429966744006 ;0.00119235816523;0.00429919502831 ; ;0.00430000000000 ;0.000144047364727;0.00430086538402 ;0.00103915524766
0.00434966357309 ;0.00118930631428;0.00434918566817 ; ;0.00435000000000 ;0.000144352549821;0.00435087544663 ;0.00103610339671
0.00439965970611 ;0.00118930631428;0.00439917630804 ; ;0.00440000000000 ;0.000147404400769;0.00440088550923 ;0.00103274636067
0.00444965583913 ;0.00118930631428;0.00444916694790 ; ;0.00445000000000 ;0.000130924405652;0.00445089557184 ;0.00103030487991
0.00449965197216 ;0.00118655964843;0.00449915758776 ; ;0.00450000000000 ;0.000132450331126;0.00450090563444 ;0.00102999969481
0.00454964810518 ;0.00118839075900;0.00454914822763 ; ;0.00455000000000 ;0.000148319956053;0.00455091569705 ;0.00103976561785
0.00459964423821 ;0.00119083223975;0.00459913886749 ; ;0.00460000000000 ;0.000145878475295;0.00460092575965 ;0.00103274636067
0.00464964037123 ;0.00118686483352;0.00464912950736 ; ;0.00465000000000 ;0.000146488845485;0.00465093582226 ;0.00103122043519
0.00469963650425 ;0.00118930631428;0.00469912014722 ; ;0.00470000000000 ;0.000147709585864;0.00470094588486 ;0.00102877895444
0.00474963263728 ;0.00118167668691;0.00474911078708 ; ;0.00475000000000 ;0.000149540696432;0.00475095594747 ;0.00102603228858
0.00479962877030 ;0.00118228705710;0.00479910142695 ; ;0.00480000000000 ;0.000151066621906;0.00480096601007 ;0.00102786339915
0.00484962490333 ;0.00118930631428;0.00484909206681 ; ;0.00485000000000 ;0.000154728843043;0.00485097607268 ;0.00103396710105
0.00489962103635 ;0.00119449446089;0.00489908270668 ; ;0.00490000000000 ;0.000151676992096;0.00490098613528 ;0.00104770043031
0.00494961716937 ;0.00120822779015;0.00494907334654 ; ;0.00495000000000 ;0.000152287362285;0.00495099619789 ;0.00105716116825
0.00499961330240 ;0.00121066927091;0.00499906398640 ; ;0.00500000000000 ;0.000153813287759;0.00500100626049 ;0.00103915524766
0.00504960943542 ;0.00120883816034;0.00504905462627 ; ;0.00505000000000 ;0.000152897732475;0.00505101632309 ;0.00104312265389
0.00509960556845 ;0.00121066927091;0.00509904526613 ; ;0.00510000000000 ;0.000153813287759;0.00510102638570 ;0.00104434339427
0.00514960170147 ;0.00120914334544;0.00514903590600 ; ;0.00515000000000 ;0.000157780693991;0.00515103644830 ;0.00107486190374
0.00519959783449 ;0.00121555223243;0.00519902654586 ; ;0.00520000000000 ;0.000158696249275;0.00520104651091 ;0.00102786339915
0.00524959396752 ;0.00121707815790;0.00524901718572 ; ;0.00525000000000 ;0.000158696249275;0.00525105657351 ;0.00102450636311
0.00529959010054 ;0.00120883816034;0.00529900782559 ; ;0.00530000000000 ;0.000158696249275;0.00530106663612 ;0.00101809747612
0.00534958623357 ;0.00119754631184;0.00534899846545 ; ;0.00535000000000 ;0.000158085879086;0.00535107669872 ;0.00101504562517
0.00539958236659 ;0.00121951963866;0.00539898910532 ; ;0.00540000000000 ;0.000158696249275;0.00540108676133 ;0.00101626636555
0.00544957849961 ;0.00121585741752;0.00544897974518 ; ;0.00545000000000 ;0.000160832544939;0.00545109682393 ;0.00101596118046
0.00549957463264 ;0.00119266335032;0.00549897038504 ; ;0.00550000000000 ;0.000161748100223;0.00550110688654 ;0.00101535081027
0.00554957076566 ;0.00120029297769;0.00554896102491 ; ;0.00555000000000 ;0.000162663655507;0.00555111694914 ;0.00101199377422
0.00559956689869 ;0.00118320261238;0.00559895166477 ; ;0.00560000000000 ;0.000151066621906;0.00560112701175 ;0.00101260414441
0.00564956303171 ;0.00117862483596;0.00564894230464 ; ;0.00565000000000 ;0.000141300698874;0.00565113707435 ;0.00101046784875
0.00569955916473 ;0.00118289742729;0.00569893294450 ; ;0.00570000000000 ;0.000144962920011;0.00570114713696 ;0.00101535081027
0.00574955529776 ;0.00117923520615;0.00574892358436 ; ;0.00575000000000 ;0.000146488845485;0.00575115719956 ;0.00102237006745
0.00579955143078 ;0.00117740409558;0.00579891422423 ; ;0.00580000000000 ;0.000152287362285;0.00580116726217 ;0.00105899227882
0.00584954756381 ;0.00117770928068;0.00584890486409 ; ;0.00585000000000 ;0.000167546617023;0.00585117732477 ;0.00103579821162
0.00589954369683 ;0.00117801446577;0.00589889550396 ; ;0.00590000000000 ;0.000164494766076;0.00590118738738 ;0.00102694784387
0.00594953982985 ;0.00117587817011;0.00594888614382 ; ;0.00595000000000 ;0.000171514023255;0.00595119744998 ;0.00102542191839
0.00599953596288 ;0.00117893002106;0.00599887678368 ; ;0.00600000000000 ;0.000131229590747;0.00600120751259 ;0.00102877895444
0.00604953209590 ;0.00117984557634;0.00604886742355 ; ;0.00605000000000 ;0.000000000000;0.00605121757519 ;0.00105197302164
0.00609952822892 ;0.00117740409558;0.00609885806341 ; ;0.00610000000000 ;0.0000854518265328;0.00610122763780 ;0.00101260414441
0.00614952436195 ;0.00117954039125;0.00614884870328 ; ;0.00615000000000 ;0.000169988097781;0.00615123770040 ;0.00100741599780
0.00619952049497 ;0.00117404705954;0.00619883934314 ; ;0.00620000000000 ;0.000169988097781;0.00620124776301 ;0.00100436414686
0.00624951662800 ;0.00117801446577;0.00624882998301 ;0.00224555192724;0.00625000000000 ;0.000167241431928;0.00625125782561 ;0.00100405896176
0.00629951276102 ;0.00117618335520;0.00629882062287 ;0.000267342143010;0.00630000000000 ;0.000176091799677;0.00630126788822 ;0.00100161748100
0.00634950889404 ;0.00117404705954;0.00634881126273 ;0.000285958433790;0.00635000000000 ;0.000162358470412;0.00635127795082 ;0.00100070192572
0.00639950502707 ;0.00117770928068;0.00639880190260 ;0.000286568803980;0.00640000000000 ;0.000154118472854;0.00640128801343 ;0.00100283822138
0.00644950116009 ;0.00117618335520;0.00644879254246 ;0.000292367320780;0.00645000000000 ;0.000154118472854;0.00645129807603 ;0.000997955259865
0.00649949729312 ;0.00117435224464;0.00649878318233 ;0.000283822138127;0.00650000000000 ;0.000156254768517;0.00650130813864 ;0.000997344889676
0.00654949342614 ;0.00117160557878;0.00654877382219 ;0.000289010284738;0.00655000000000 ;0.000158391064180;0.00655131820124 ;0.00100131229591
0.00659948955916 ;0.00117648854030;0.00659876446205 ;0.000284737693411;0.00660000000000 ;0.000165105136265;0.00660132826385 ;0.00100344859157
0.00664948569219 ;0.00117221594897;0.00664875510192 ;0.000284737693411;0.00665000000000 ;0.000190435499130;0.00665133832645 ;0.00101748710593
0.00669948182521 ;0.00117069002350;0.00669874574178 ;0.000281380657369;0.00670000000000 ;0.000174871059297;0.00670134838906 ;0.00105685598315
0.00674947795824 ;0.00117252113407;0.00674873638165 ;0.000288399914548;0.00675000000000 ;0.000180059205908;0.00675135845166 ;0.00101504562517
0.00679947409126 ;0.00117435224464;0.00679872702151 ;0.000282601397748;0.00680000000000 ;0.000171514023255;0.00680136851427 ;0.00101351969970
0.00684947022428 ;0.00116916409803;0.00684871766137 ;0.000281991027558;0.00685000000000 ;0.0000341807306131;0.00685137857687 ;0.00101168858913
0.00689946635731 ;0.00116580706198;0.00689870830124 ;0.000285653248695;0.00690000000000 ;0.0000173955504013;0.00690138863948 ;0.00102389599292
0.00694946249033 ;0.00116946928312;0.00694869894110 ;0.000279549546800;0.00695000000000 ; ;0.00695139870208 ;0.00101290932951
0.00699945862336 ;0.00116916409803;0.00699868958097 ;0.000282296212653;0.00700000000000 ;0.000187994018372;0.00700140876469 ;0.000997039704581
0.00704945475638 ;0.00116672261727;0.00704868022083 ;0.000279244361705;0.00705000000000 ;0.000176396984771;0.00705141882729 ;0.000996734519486
0.00709945088940 ;0.00116672261727;0.00709867086069 ;0.000281075472274;0.00710000000000 ;0.000177312540056;0.00710142888990 ;0.000996124149297
0.00714944702243 ;0.00116794335765;0.00714866150056 ;0.000277413251137;0.00715000000000 ;0.000185247352519;0.00715143895250 ;0.000992156743065
0.00719944315545 ;0.00117130039369;0.00719865214042 ;0.000281380657369;0.00720000000000 ;0.000166936246834;0.00720144901511 ;0.000990630817591
0.00724943928848 ;0.00116489150670;0.00724864278029 ;0.000279854731895;0.00725000000000 ;0.000164189580981;0.00725145907771 ;0.000990936002686
0.00729943542150 ;0.00116519669179;0.00729863342015 ;0.000274971770379;0.00730000000000 ;0.000165410321360;0.00730146914032 ;0.000988189336833
0.00734943155452 ;0.00116428113651;0.00734862406001 ;0.000278633991516;0.00735000000000 ;0.000170293282876;0.00735147920292 ;0.000987273781549
0.00739942768755 ;0.00116214484085;0.00739861469988 ;0.000272225104526;0.00740000000000 ;0.000185247352519;0.00740148926553 ;0.000984221930601
0.00744942382057 ;0.00118320261238;0.00744860533974 ;0.000281380657369;0.00745000000000 ;0.000181890316477;0.00745149932813 ;0.000991241187780
0.00749941995360 ;0.00118717001862;0.00749859597961 ;0.000279244361705;0.00750000000000 ;0.000182500686666;0.00750150939073 ;0.000994598223823
0.00754941608662 ;0.00118869594409;0.00754858661947 ;0.000274056215094;0.00755000000000 ;0.000185247352519;0.00755151945334 ;0.00100192266610
0.00759941221964 ;0.00121494186224;0.00759857725933 ;0.000278023621326;0.00760000000000 ;0.000184636982330;0.00760152951594 ;0.00102145451216
0.00764940835267 ;0.00121280556658;0.00764856789920 ;0.000275887325663;0.00765000000000 ;0.000182195501572;0.00765153957855 ;0.00100100711081
0.00769940448569 ;0.00121555223243;0.00769855853906 ;0.000274361400189;0.00770000000000 ;0.000185857722709;0.00770154964115 ;0.00100222785119
0.00774940061872 ;0.00121524704733;0.00774854917893 ;0.000273751030000;0.00775000000000 ;0.000189825128941;0.00775155970376 ;0.000998260444960
0.00779939675174 ;0.00125186925871;0.00779853981879 ;0.000271614734336;0.00780000000000 ;0.000191045869320;0.00780156976636 ;0.00102084414197
0.00784939288476 ;0.00126590777306;0.00784853045865 ;0.000275276955473;0.00785000000000 ;0.000190130314035;0.00785157982897 ;0.000988799707022
0.00789938901779 ;0.00126682332835;0.00789852109852 ;0.000271004364147;0.00790000000000 ;0.000190130314035;0.00790158989157 ;0.000991546372875
0.00794938515081 ;0.00126743369854;0.00794851173838 ;0.000267952513199;0.00795000000000 ;0.000186468092898;0.00795159995418 ;0.000975371562853
0.00799938128384 ;0.00128574480422;0.00799850237825 ;0.000271919919431;0.00800000000000 ;0.000191045869320;0.00800161001678 ;0.000974456007569
0.00804937741686 ;0.00132084109012;0.00804849301811 ;0.000274971770379;0.00805000000000 ;0.000192571794794;0.00805162007939 ;0.000975066377758
0.00809937354988 ;0.00135380108036;0.00809848365797 ;0.000267647328104;0.00810000000000 ;0.000191045869320;0.00810163014199 ;0.000974150822474
0.00814936968291 ;0.00130924405652;0.00814847429784 ;0.000269478438673;0.00815000000000 ;0.000188299203467;0.00815164020460 ;0.000974456007569
0.00819936581593 ;0.00131321146275;0.00819846493770 ;0.000271919919431;0.00820000000000 ;0.000191045869320;0.00820165026720 ;0.000972930082095
0.00824936194896 ;0.00131382183294;0.00824845557757 ;0.000265816217536;0.00825000000000 ;0.000190130314035;0.00825166032981 ;0.000974761192663
0.00829935808198 ;0.00131473738823;0.00829844621743 ;0.000268257698294;0.00830000000000 ;0.000193792535173;0.00830167039241 ;0.000974761192663
0.00834935421500 ;0.00131473738823;0.00834843685729 ;0.000267342143010;0.00835000000000 ;0.000194708090457;0.00835168045502 ;0.000976897488327
0.00839935034803 ;0.00131168553728;0.00839842749716 ;0.000265816217536;0.00840000000000 ;0.000193182164983;0.00840169051762 ;0.000977507858516
0.00844934648105 ;0.00130100405896;0.00844841813702 ;0.000268868068484;0.00845000000000 ;0.000197149571215;0.00845170058023 ;0.000986358226264
0.00849934261408 ;0.00128666035951;0.00849840877689 ;0.000269478438673;0.00850000000000 ;0.000195013275552;0.00850171064283 ;0.000979033783990
0.00854933874710 ;0.00126621295816;0.00854839941675 ;0.000265816217536;0.00855000000000 ;0.000195318460646;0.00855172070544 ;0.000979338969085
0.00859933488012 ;0.00123966185492;0.00859839005662 ;0.000270699179052;0.00860000000000 ;0.000196539201025;0.00860173076804 ;0.000980559709464
0.00864933101315 ;0.00139469588305;0.00864838069648 ;0.000266731772820;0.00865000000000 ;0.000196539201025;0.00865174083065 ;0.000975066377758
0.00869932714617 ;0.00113101596118;0.00869837133634 ;0.000265816217536;0.00870000000000 ;0.000198370311594;0.00870175089325 ;0.000972930082095
0.00874932327920 ;0.00118106631672;0.00874836197621 ;0.000266426587725;0.00875000000000 ;0.000198675496689;0.00875176095586 ;0.000969573046052
0.00879931941222 ;0.00115543076876;0.00879835261607 ;0.000265816217536;0.00880000000000 ;0.000197149571215;0.00880177101846 ;0.000964690084536
0.00884931554524 ;0.00114902188177;0.00884834325594 ;0.000266731772820;0.00885000000000 ;0.000198370311594;0.00885178108107 ;0.000961333048494
0.00889931167827 ;0.00114932706687;0.00889833389580 ;0.000267952513199;0.00890000000000 ;0.000202948088015;0.00890179114367 ;0.000962553788873
0.00894930781129 ;0.00114902188177;0.00894832453566 ;0.000264595477157;0.00895000000000 ;0.000198675496689;0.00895180120628 ;0.000964079714347
0.00899930394432 ;0.00114780114139;0.00899831517553 ;0.000264900662252;0.00900000000000 ;0.000200201422163;0.00900181126888 ;0.000963164159062
0.00904930007734 ;0.00114474929044;0.00904830581539 ;0.000266121402631;0.00905000000000 ;0.000197454756310;0.00905182133149 ;0.000958891567736
0.00909929621036 ;0.00114444410535;0.00909829645526 ;0.000264595477157;0.00910000000000 ;0.000216071047090;0.00910183139409 ;0.000958281197546
0.00914929234339 ;0.00114810632649;0.00914828709512 ;0.000266426587725;0.00915000000000 ;0.000195013275552;0.00915184145670 ;0.000956144901883
0.00919928847641 ;0.00114841151158;0.00919827773498 ;0.000265205847346;0.00920000000000 ;0.000185552537614;0.00920185151930 ;0.000960112308115
0.00924928460944 ;0.00114627521592;0.00924826837485 ;0.000263985106967;0.00925000000000 ;0.000183416241951;0.00925186158191 ;0.000958281197546
0.00929928074246 ;0.00114383373516;0.00929825901471 ;0.000258491775262;0.00930000000000 ;0.000183416241951;0.00930187164451 ;0.000957976012452
0.00934927687548 ;0.00114658040101;0.00934824965458 ;0.000261848811304;0.00935000000000 ;0.000188604388562;0.00935188170712 ;0.000954618976409
0.00939927300851 ;0.00114688558611;0.00939824029444 ;0.000264290292062;0.00940000000000 ;0.000205694753868;0.00940189176972 ;0.000955229346599
0.00944926914153 ;0.00114749595630;0.00944823093430 ;0.000259407330546;0.00945000000000 ;0.000198675496689;0.00945190183233 ;0.000953703421125
0.00949926527456 ;0.00114383373516;0.00949822157417 ;0.000262459181494;0.00950000000000 ;0.000222174748985;0.00950191189493 ;0.000953093050935
0.00954926140758 ;0.00114200262459;0.00954821221403 ;0.000267036957915;0.00955000000000 ;0.000191656239509;0.00955192195754 ;0.000955534531693
0.00959925754060 ;0.00114139225440;0.00959820285390 ;0.000266731772820;0.00960000000000 ;0.000195928830836;0.00960193202014 ;0.000953398236030
0.00964925367363 ;0.00114291817988;0.00964819349376 ;0.000264290292062;0.00965000000000 ;0.000200201422163;0.00965194208275 ;0.000951261940367
0.00969924980665 ;0.00114139225440;0.00969818413362 ;0.000264595477157;0.00970000000000 ;0.000223090304270;0.00970195214535 ;0.000950041199988
0.00974924593968 ;0.00113895077364;0.00974817477349 ;0.000267036957915;0.00975000000000 ;0.000195623645741;0.00975196220796 ;0.000949125644704
0.00979924207270 ;0.00114413892026;0.00979816541335 ;0.000264290292062;0.00980000000000 ;0.000190130314035;0.00980197227056 ;0.000946989349040
0.00984923820572 ;0.00114383373516;0.00984815605322 ;0.000266426587725;0.00985000000000 ;0.000191045869320;0.00985198233317 ;0.000949125644704
0.00989923433875 ;0.00113864558855;0.00989814669308 ;0.000261848811304;0.00990000000000 ;0.000191961424604;0.00990199239577 ;0.000946989349040
0.00994923047177 ;0.00114017151402;0.00994813733294 ;0.000264290292062;0.00995000000000 ;0.000193487350078;0.00995200245837 ;0.000945158238472
0.00999922660480 ;0.00114017151402;0.00999812797281 ;0.000263985106967;0.0100000000000 ;0.000195013275552;0.0100020125210 ;0.000943937498093
0.0100492227378 ;0.00114322336497;0.0100481186127 ;0.000263679921873;0.0100500000000 ;0.000194097720267;0.0100520225836 ;0.000947294534135
0.0100992188708 ;0.00113986632893;0.0100981092525 ;0.000263374736778;0.0101000000000 ;0.000194708090457;0.0101020326462 ;0.000949430829798
