X Default0003;Y Default0003
0.000000000000 ;0.00106875820185
0.0000500100626049;0.00105899227882
0.000100020125210 ;0.00105868709372
0.000150030187815 ;0.00106570635090
0.000200040250420 ;0.00106234931486
0.000250050313024 ;0.00108432264168
0.000300060375629 ;0.00107425153356
0.000350070438234 ;0.00107455671865
0.000400080500839 ;0.00107821893979
0.000450090563444 ;0.00107394634846
0.000500100626049 ;0.00107455671865
0.000550110688654 ;0.00108127079073
0.000600120751259 ;0.00107272560808
0.000650130813864 ;0.00106997894223
0.000700140876469 ;0.00107516708884
0.000750150939073 ;0.00107028412732
0.000800161001678 ;0.00107211523789
0.000850171064283 ;0.00107119968261
0.000900181126888 ;0.00107821893979
0.000950191189493 ;0.00107272560808
0.00100020125210 ;0.00107303079318
0.00105021131470 ;0.00107608264412
0.00110022137731 ;0.00107242042299
0.00115023143991 ;0.00107119968261
0.00120024150252 ;0.00107364116337
0.00125025156512 ;0.00107181005280
0.00130026162773 ;0.00107547227393
0.00135027169033 ;0.00107425153356
0.00140028175294 ;0.00107730338450
0.00145029181554 ;0.00107394634846
0.00150030187815 ;0.00107486190374
0.00155031194075 ;0.00107211523789
0.00160032200336 ;0.00108462782678
0.00165033206596 ;0.00109714041566
0.00170034212857 ;0.00111423078097
0.00175035219117 ;0.00109653004547
0.00180036225378 ;0.00109164708396
0.00185037231638 ;0.00109317300943
0.00190038237899 ;0.00110477004303
0.00195039244159 ;0.00111423078097
0.00200040250420 ;0.00110202337718
0.00205041256680 ;0.00109439374981
0.00210042262941 ;0.00109256263924
0.00215043269201 ;0.00109317300943
0.00220044275462 ;0.00109225745415
0.00225045281722 ;0.00108920560320
0.00230046287983 ;0.00108981597339
0.00235047294243 ;0.00108859523301
0.00240048300504 ;0.00108676412244
0.00245049306764 ;0.00108584856716
0.00250050313024 ;0.00108340708640
0.00255051319285 ;0.00108493301187
0.00260052325545 ;0.00108523819697
0.00265053331806 ;0.00108310190130
0.00270054338066 ;0.00108279671621
0.00275055344327 ;0.00107791375469
0.00280056350587 ;0.00108523819697
0.00285057356848 ;0.00108371227149
0.00290058363108 ;0.00108005005036
