Profiles of file: D:\Results\VW\Conti_1019\ICAS1 - Einzelkomponenten\Marvell-Switch\Oberseite\Linien\20191113_151753\025\Default0000.frt
xrange = [0.000000000000 m, 0.0295000000000 m]
xsize = 0.0295000000000 m
yrange = - 
ysize = -
zrange = [3.05185094760E-007 m, 0.00525315103610 m ]
zsize = 0.00525284585101 m
xpoints = 1181
ypoints = 1
- end of header -
Profile 6	 	
x [m]	z [m]	
x0 = 0.151360005140	y0=0.165751993656	
x1 = 0.180859997869	y1=0.165751993656

0.000000000000 		6.04266487625E-005	
2.50000000000E-005 	5.43229468673E-005	
5.00000000000E-005 	5.70696127201E-005	
7.50000000000E-005 	5.92059083834E-005	
0.000100000000000 	7.81273842586E-005	
0.000125000000000 	5.95110934782E-005	
0.000150000000000 	9.06399731437E-005	
0.000175000000000 	8.14844203009E-005	
0.000200000000000 	6.50044251839E-005	
0.000225000000000 	7.20236823634E-005	
0.000250000000000 	7.08029419843E-005	
0.000275000000000 	6.25629444258E-005	
0.000300000000000 	7.32444227424E-005	
0.000325000000000 	5.79851680044E-005	
0.000350000000000 	7.35496078372E-005	
0.000375000000000 	6.95822016053E-005	
0.000400000000000 	7.41599780267E-005	
0.000425000000000 	6.62251655629E-005	
0.000450000000000 	7.44651631214E-005	
0.000475000000000 	7.81273842586E-005	
0.000500000000000 	6.89718314158E-005	
0.000525000000000 	6.34784997101E-005	
0.000550000000000 	6.62251655629E-005	
0.000575000000000 	6.65303506577E-005	
0.000600000000000 	7.14133121738E-005	
0.000625000000000 	6.56147953734E-005	
0.000650000000000 	7.08029419843E-005	
0.000675000000000 	8.27051606800E-005	
0.000700000000000 	5.52385021516E-005	
0.000725000000000 	7.35496078372E-005	
0.000750000000000 	6.37836848048E-005	
0.000775000000000 	7.96533097324E-005	
0.000800000000000 	7.87377544481E-005	
0.000825000000000 	7.50755333110E-005	
0.000850000000000 	7.32444227424E-005	
0.000875000000000 	6.71407208472E-005	
0.000900000000000 	6.31733146153E-005	
0.000925000000000 	6.83614612262E-005	
0.000950000000000 	7.26340525529E-005	
0.000975000000000 	7.14133121738E-005	
0.00100000000000 	8.72829371014E-005	
0.00102500000000 	6.25629444258E-005	
0.00105000000000 	6.25629444258E-005	
0.00107500000000 	6.89718314158E-005	
0.00110000000000 	8.02636799219E-005	
0.00112500000000 	6.16473891415E-005	
0.00115000000000 	7.72118289743E-005	
0.00117500000000 	6.25629444258E-005	
0.00120000000000 	8.39259010590E-005	
0.00122500000000 	7.32444227424E-005	
0.00125000000000 	6.68355357524E-005	
0.00127500000000 	5.98162785730E-005	
0.00130000000000 	7.35496078372E-005	
0.00132500000000 	6.50044251839E-005	
0.00135000000000 	6.80562761315E-005	
0.00137500000000 	7.23288674581E-005	
0.00140000000000 	7.04977568896E-005	
0.00142500000000 	9.36918240913E-005	
0.00145000000000 	8.42310861538E-005	
0.00147500000000 	6.77510910367E-005	
0.00150000000000 	6.25629444258E-005	
0.00152500000000 	7.35496078372E-005	
0.00155000000000 	7.38547929319E-005	
0.00157500000000 	6.62251655629E-005	
0.00160000000000 	7.17184972686E-005	
0.00162500000000 	6.34784997101E-005	
0.00165000000000 	6.86666463210E-005	
0.00167500000000 	7.04977568896E-005	
0.00170000000000 	7.59910885952E-005	
0.00172500000000 	7.66014587848E-005	
0.00175000000000 	6.83614612262E-005	
0.00177500000000 	6.53096102786E-005	
0.00180000000000 	6.92770165105E-005	
0.00182500000000 	7.44651631214E-005	
0.00185000000000 	7.69066438795E-005	
0.00187500000000 	7.47703482162E-005	
0.00190000000000 	8.05688650166E-005	
0.00192500000000 	6.65303506577E-005	
0.00195000000000 	8.30103457747E-005	
0.00197500000000 	8.02636799219E-005	
0.00200000000000 	7.01925717948E-005	
0.00202500000000 	6.46992400891E-005	
0.00205000000000 	7.69066438795E-005	
0.00207500000000 	6.98873867000E-005	
0.00210000000000 	7.50755333110E-005	
0.00212500000000 	7.84325693533E-005	
0.00215000000000 	7.53807184057E-005	
0.00217500000000 	8.97244178594E-005	
0.00220000000000 	6.86666463210E-005	
0.00222500000000 	8.78933072909E-005	
0.00225000000000 	7.20236823634E-005	
0.00227500000000 	8.27051606800E-005	
0.00230000000000 	0.000105594042787	
0.00232500000000 	7.93481246376E-005	
0.00235000000000 	7.59910885952E-005	
0.00237500000000 	8.51466414380E-005	
0.00240000000000 	6.65303506577E-005	
0.00242500000000 	7.20236823634E-005	
0.00245000000000 	6.89718314158E-005	
0.00247500000000 	7.87377544481E-005	
0.00250000000000 	7.29392376476E-005	
0.00252500000000 	9.03347880490E-005	
0.00255000000000 	7.50755333110E-005	
0.00257500000000 	8.42310861538E-005	
0.00260000000000 	8.05688650166E-005	
0.00262500000000 	6.65303506577E-005	
0.00265000000000 	8.69777520066E-005	
0.00267500000000 	7.20236823634E-005	
0.00270000000000 	8.36207159642E-005	
0.00272500000000 	7.78221991638E-005	
0.00275000000000 	8.33155308695E-005	
0.00277500000000 	7.59910885952E-005	
0.00280000000000 	7.23288674581E-005	
0.00282500000000 	7.20236823634E-005	
0.00285000000000 	6.98873867000E-005	
0.00287500000000 	8.66725669118E-005	
0.00290000000000 	8.51466414380E-005	
0.00292500000000 	9.67436750389E-005	
0.00295000000000 	7.96533097324E-005	
0.00297500000000 	6.95822016053E-005	
0.00300000000000 	7.50755333110E-005	
0.00302500000000 	9.21658986175E-005	
0.00305000000000 	7.35496078372E-005	
0.00307500000000 	7.84325693533E-005	
0.00310000000000 	7.38547929319E-005	
0.00312500000000 	8.05688650166E-005	
0.00315000000000 	7.66014587848E-005	
0.00317500000000 	9.36918240913E-005	
0.00320000000000 	7.47703482162E-005	
0.00322500000000 	7.20236823634E-005	
0.00325000000000 	7.35496078372E-005	
0.00327500000000 	7.66014587848E-005	
0.00330000000000 	7.17184972686E-005	
0.00332500000000 	8.30103457747E-005	
0.00335000000000 	9.03347880490E-005	
0.00337500000000 	7.90429395428E-005	
0.00340000000000 	8.57570116276E-005	
0.00342500000000 	8.75881221961E-005	
0.00345000000000 	7.87377544481E-005	
0.00347500000000 	8.48414563433E-005	
0.00350000000000 	8.14844203009E-005	
0.00352500000000 	7.17184972686E-005	
0.00355000000000 	9.15555284280E-005	
0.00357500000000 	9.43021942808E-005	
0.00360000000000 	7.04977568896E-005	
0.00362500000000 	7.87377544481E-005	
0.00365000000000 	8.11792352062E-005	
0.00367500000000 	7.81273842586E-005	
0.00370000000000 	8.27051606800E-005	
0.00372500000000 	8.72829371014E-005	
0.00375000000000 	8.02636799219E-005	
0.00377500000000 	8.81984923856E-005	
0.00380000000000 	8.27051606800E-005	
0.00382500000000 	8.66725669118E-005	
0.00385000000000 	7.41599780267E-005	
0.00387500000000 	6.77510910367E-005	
0.00390000000000 	7.72118289743E-005	
0.00392500000000 	8.48414563433E-005	
0.00395000000000 	0.000113834040345	
0.00397500000000 	9.49125644704E-005	
0.00400000000000 	8.69777520066E-005	
0.00402500000000 	8.39259010590E-005	
0.00405000000000 	8.05688650166E-005	
0.00407500000000 	7.29392376476E-005	
0.00410000000000 	9.76592303232E-005	
0.00412500000000 	9.61333048494E-005	
0.00415000000000 	7.96533097324E-005	
0.00417500000000 	7.26340525529E-005	
0.00420000000000 	7.75170140690E-005	
0.00422500000000 	9.24710837123E-005	
0.00425000000000 	7.81273842586E-005	
0.00427500000000 	7.20236823634E-005	
0.00430000000000 	6.86666463210E-005	
0.00432500000000 	8.57570116276E-005	
0.00435000000000 	7.29392376476E-005	
0.00437500000000 	8.57570116276E-005	
0.00440000000000 	8.42310861538E-005	
0.00442500000000 	6.83614612262E-005	
0.00445000000000 	8.20947904904E-005	
0.00447500000000 	7.11081270791E-005	
0.00450000000000 	8.11792352062E-005	
0.00452500000000 	7.44651631214E-005	
0.00455000000000 	7.87377544481E-005	
0.00457500000000 	7.62962736900E-005	
0.00460000000000 	7.69066438795E-005	
0.00462500000000 	6.40888698996E-005	
0.00465000000000 	6.10370189520E-005	
0.00467500000000 	0.000000000000	
0.00470000000000 	0.000102847376934	
0.00472500000000 	0.000942411572619	
0.00475000000000 	0.000946073793756	
0.00477500000000 	0.000956755272073	
0.00480000000000 	0.000959196752831	
0.00482500000000 	0.000948515274514	
0.00485000000000 	0.00102694784387	
0.00487500000000 	 	
0.00490000000000 	 	
0.00492500000000 	 	
0.00495000000000 	 	
0.00497500000000 	0.00148777733695	
0.00500000000000 	 	
0.00502500000000 	0.00154301583911	
0.00505000000000 	0.00158696249275	
0.00507500000000 	 	
0.00510000000000 	0.00159703360088	
0.00512500000000 	0.00161412396619	
0.00515000000000 	0.00161381878109	
0.00517500000000 	0.00163579210791	
0.00520000000000 	0.00161809137242	
0.00522500000000 	0.00159489730522	
0.00525000000000 	0.00160771507920	
0.00527500000000 	0.00160283211768	
0.00530000000000 	0.00160985137486	
0.00532500000000 	0.00161687063204	
0.00535000000000 	0.00164220099490	
0.00537500000000 	0.00161839655751	
0.00540000000000 	0.00161259804071	
0.00542500000000 	0.00163243507187	
0.00545000000000 	0.00164372692038	
0.00547500000000 	0.00164159062471	
0.00550000000000 	0.00164128543962	
0.00552500000000 	0.00162968840602	
0.00555000000000 	0.00162083803827	
0.00557500000000 	0.00163884395886	
0.00560000000000 	0.00163029877621	
0.00562500000000 	0.00163243507187	
0.00565000000000 	0.00164586321604	
0.00567500000000 	0.00163884395886	
0.00570000000000 	0.00161046174505	
0.00572500000000 	0.00160466322825	
0.00575000000000 	0.00163487655263	
0.00577500000000 	0.00161839655751	
0.00580000000000 	0.00163914914396	
0.00582500000000 	0.00162022766808	
0.00585000000000 	0.00160588396863	
0.00587500000000 	0.00161198767052	
0.00590000000000 	0.00162327951903	
0.00592500000000 	0.00161931211280	
0.00595000000000 	0.00161290322581	
0.00597500000000 	0.00161442915128	
0.00600000000000 	0.00162419507431	
0.00602500000000 	0.00160924100467	
0.00605000000000 	0.00161839655751	
0.00607500000000 	0.00163029877621	
0.00610000000000 	0.00162388988922	
0.00612500000000 	0.00167210913419	
0.00615000000000 	0.00160100100711	
0.00617500000000 	0.00162114322336	
0.00620000000000 	0.00161687063204	
0.00622500000000 	0.00162358470412	
0.00625000000000 	0.00161198767052	
0.00627500000000 	0.00164403210547	
0.00630000000000 	0.00163884395886	
0.00632500000000 	0.00164372692038	
0.00635000000000 	0.00162694174017	
0.00637500000000 	0.00161076693014	
0.00640000000000 	0.00163426618244	
0.00642500000000 	0.00161961729789	
0.00645000000000 	0.00162327951903	
0.00647500000000 	0.00161168248543	
0.00650000000000 	0.00162144840846	
0.00652500000000 	0.00160710470901	
0.00655000000000 	0.00161412396619	
0.00657500000000 	0.00163335062716	
0.00660000000000 	0.00163640247810	
0.00662500000000 	0.00163579210791	
0.00665000000000 	0.00160222174749	
0.00667500000000 	0.00160740989410	
0.00670000000000 	0.00163975951415	
0.00672500000000 	0.00162511062960	
0.00675000000000 	0.00162724692526	
0.00677500000000 	0.00165257728813	
0.00680000000000 	0.00162480544450	
0.00682500000000 	0.00161656544694	
0.00685000000000 	0.00162694174017	
0.00687500000000 	0.00161107211524	
0.00690000000000 	0.00162877285073	
0.00692500000000 	0.00161778618732	
0.00695000000000 	0.00164647358623	
0.00697500000000 	0.00161717581713	
0.00700000000000 	0.00162572099979	
0.00702500000000 	0.00165898617512	
0.00705000000000 	0.00162114322336	
0.00707500000000 	0.00160924100467	
0.00710000000000 	0.00161626026185	
0.00712500000000 	0.00163670766320	
0.00715000000000 	0.00163029877621	
0.00717500000000 	0.00164616840114	
0.00720000000000 	0.00160374767296	
0.00722500000000 	0.00163609729301	
0.00725000000000 	0.00162694174017	
0.00727500000000 	0.00162511062960	
0.00730000000000 	0.00163212988678	
0.00732500000000 	0.00162877285073	
0.00735000000000 	0.00162999359111	
0.00737500000000 	0.00162144840846	
0.00740000000000 	0.00162419507431	
0.00742500000000 	0.00159642323069	
0.00745000000000 	0.00161839655751	
0.00747500000000 	0.00164433729057	
0.00750000000000 	0.00161229285562	
0.00752500000000 	0.00162114322336	
0.00755000000000 	0.00161564989166	
0.00757500000000 	0.00162938322092	
0.00760000000000 	0.00163762321848	
0.00762500000000 	0.00162846766564	
0.00765000000000 	0.00163518173772	
0.00767500000000 	0.00162541581469	
0.00770000000000 	0.00161992248299	
0.00772500000000 	0.00165044099246	
0.00775000000000 	0.00163609729301	
0.00777500000000 	0.00161564989166	
0.00780000000000 	0.00165105136265	
0.00782500000000 	0.00162480544450	
0.00785000000000 	0.00162541581469	
0.00787500000000 	0.00164830469680	
0.00790000000000 	0.00163457136753	
0.00792500000000 	0.00165807061983	
0.00795000000000 	0.00160374767296	
0.00797500000000 	0.00163701284829	
0.00800000000000 	0.00160069582202	
0.00802500000000 	0.00167119357891	
0.00805000000000 	0.00161626026185	
0.00807500000000 	0.00162022766808	
0.00810000000000 	0.00161900692770	
0.00812500000000 	0.00161961729789	
0.00815000000000 	0.00164494766076	
0.00817500000000 	0.00160893581957	
0.00820000000000 	0.00166112247078	
0.00822500000000 	0.00164006469924	
0.00825000000000 	0.00161381878109	
0.00827500000000 	0.00161198767052	
0.00830000000000 	0.00164220099490	
0.00832500000000 	0.00163029877621	
0.00835000000000 	0.00165318765831	
0.00837500000000 	0.00163762321848	
0.00840000000000 	0.00161717581713	
0.00842500000000 	0.00163579210791	
0.00845000000000 	0.00163487655263	
0.00847500000000 	0.00162236396374	
0.00850000000000 	0.00163060396130	
0.00852500000000 	0.00162816248054	
0.00855000000000 	0.00165288247322	
0.00857500000000 	0.00167821283609	
0.00860000000000 	0.00162266914884	
0.00862500000000 	0.00163029877621	
0.00865000000000 	0.00162480544450	
0.00867500000000 	0.00163274025697	
0.00870000000000 	0.00164738914151	
0.00872500000000 	0.00161870174261	
0.00875000000000 	0.00161809137242	
0.00877500000000 	0.00162114322336	
0.00880000000000 	0.00161656544694	
0.00882500000000 	0.00163823358867	
0.00885000000000 	0.00165135654775	
0.00887500000000 	0.00163060396130	
0.00890000000000 	0.00161503952147	
0.00892500000000 	0.00163701284829	
0.00895000000000 	0.00163823358867	
0.00897500000000 	0.00162877285073	
0.00900000000000 	0.00163304544206	
0.00902500000000 	0.00162572099979	
0.00905000000000 	0.00162236396374	
0.00907500000000 	0.00162999359111	
0.00910000000000 	0.00164555803095	
0.00912500000000 	0.00162602618488	
0.00915000000000 	0.00164281136509	
0.00917500000000 	0.00165410321360	
0.00920000000000 	0.00161259804071	
0.00922500000000 	0.00166081728568	
0.00925000000000 	0.00161229285562	
0.00927500000000 	0.00162236396374	
0.00930000000000 	0.00162602618488	
0.00932500000000 	0.00161778618732	
0.00935000000000 	0.00163365581225	
0.00937500000000 	0.00163701284829	
0.00940000000000 	0.00163914914396	
0.00942500000000 	0.00165990173040	
0.00945000000000 	0.00164067506943	
0.00947500000000 	0.00164555803095	
0.00950000000000 	0.00162694174017	
0.00952500000000 	0.00163762321848	
0.00955000000000 	0.00161809137242	
0.00957500000000 	0.00161229285562	
0.00960000000000 	0.00162694174017	
0.00962500000000 	0.00164677877132	
0.00965000000000 	0.00163548692282	
0.00967500000000 	0.00163914914396	
0.00970000000000 	0.00162266914884	
0.00972500000000 	0.00164677877132	
0.00975000000000 	0.00161564989166	
0.00977500000000 	0.00161931211280	
0.00980000000000 	0.00164525284585	
0.00982500000000 	0.00162846766564	
0.00985000000000 	0.00163579210791	
0.00987500000000 	0.00163975951415	
0.00990000000000 	0.00161015655995	
0.00992500000000 	0.00162144840846	
0.00995000000000 	0.00163579210791	
0.00997500000000 	0.00163975951415	
0.0100000000000 	0.00163609729301	
0.0100250000000 	0.00163823358867	
0.0100500000000 	0.00162846766564	
0.0100750000000 	0.00162907803583	
0.0101000000000 	0.00164311655019	
0.0101250000000 	0.00164494766076	
0.0101500000000 	0.00161381878109	
0.0101750000000 	0.00161778618732	
0.0102000000000 	0.00167516098514	
0.0102250000000 	0.00163090914640	
