Profiles of file: D:\Results\VW\Conti_1019\ICAS1 - Einzelkomponenten\Marvell-Switch\Oberseite\Linien\20191113_151753\025\Default0002.frt
xrange = [0.000000000000 m, 0.0237000000000 m]
xsize = 0.0237000000000 m
yrange = - 
ysize = -
zrange = [3.05185094760E-007 m, 0.00524826807459 m ]
zsize = 0.00524796288949 m
xpoints = 949
ypoints = 1
- end of header -
Profile 8	 	
x [m]	z [m]	
x0 = 0.166109994054	y0=0.153971999884	
x1 = 0.166109994054	y1=0.177671998739

0.000000000000 		5.49333170568E-005	
2.50000000000E-005 	5.24918362987E-005	
5.00000000000E-005 	5.03555406354E-005	
7.50000000000E-005 	5.61540574358E-005	
0.000100000000000 	4.97451704459E-005	
0.000125000000000 	6.13422040468E-005	
0.000150000000000 	4.54725791192E-005	
0.000175000000000 	4.66933194983E-005	
0.000200000000000 	4.60829493088E-005	
0.000225000000000 	5.95110934782E-005	
0.000250000000000 	5.09659108249E-005	
0.000275000000000 	4.60829493088E-005	
0.000300000000000 	6.34784997101E-005	
0.000325000000000 	5.85955381939E-005	
0.000350000000000 	5.06607257302E-005	
0.000375000000000 	8.14844203009E-005	
0.000400000000000 	4.79140598773E-005	
0.000425000000000 	6.62251655629E-005	
0.000450000000000 	6.53096102786E-005	
0.000475000000000 	6.68355357524E-005	
0.000500000000000 	8.20947904904E-005	
0.000525000000000 	6.16473891415E-005	
0.000550000000000 	6.43940549944E-005	
0.000575000000000 	7.50755333110E-005	
0.000600000000000 	7.62962736900E-005	
0.000625000000000 	7.78221991638E-005	
0.000650000000000 	7.90429395428E-005	
0.000675000000000 	7.44651631214E-005	
0.000700000000000 	7.14133121738E-005	
0.000725000000000 	0.000115359965819	
0.000750000000000 	6.10370189520E-005	
0.000775000000000 	6.68355357524E-005	
0.000800000000000 	7.35496078372E-005	
0.000825000000000 	5.64592425306E-005	
0.000850000000000 	5.37125766778E-005	
0.000875000000000 	6.13422040468E-005	
0.000900000000000 	5.27970213935E-005	
0.000925000000000 	6.34784997101E-005	
0.000950000000000 	6.25629444258E-005	
0.000975000000000 	5.34073915830E-005	
0.00100000000000 	5.70696127201E-005	
0.00102500000000 	6.25629444258E-005	
0.00105000000000 	6.13422040468E-005	
0.00107500000000 	6.16473891415E-005	
0.00110000000000 	7.08029419843E-005	
0.00112500000000 	7.47703482162E-005	
0.00115000000000 	6.46992400891E-005	
0.00117500000000 	6.98873867000E-005	
0.00120000000000 	7.96533097324E-005	
0.00122500000000 	6.71407208472E-005	
0.00125000000000 	7.47703482162E-005	
0.00127500000000 	7.20236823634E-005	
0.00130000000000 	7.41599780267E-005	
0.00132500000000 	7.23288674581E-005	
0.00135000000000 	6.34784997101E-005	
0.00137500000000 	6.68355357524E-005	
0.00140000000000 	6.83614612262E-005	
0.00142500000000 	6.43940549944E-005	
0.00145000000000 	7.38547929319E-005	
0.00147500000000 	6.71407208472E-005	
0.00150000000000 	6.19525742363E-005	
0.00152500000000 	6.22577593310E-005	
0.00155000000000 	7.59910885952E-005	
0.00157500000000 	7.17184972686E-005	
0.00160000000000 	6.46992400891E-005	
0.00162500000000 	6.86666463210E-005	
0.00165000000000 	6.74459059420E-005	
0.00167500000000 	6.89718314158E-005	
0.00170000000000 	6.19525742363E-005	
0.00172500000000 	5.95110934782E-005	
0.00175000000000 	5.61540574358E-005	
0.00177500000000 	6.34784997101E-005	
0.00180000000000 	7.26340525529E-005	
0.00182500000000 	7.47703482162E-005	
0.00185000000000 	6.74459059420E-005	
0.00187500000000 	6.46992400891E-005	
0.00190000000000 	6.28681295206E-005	
0.00192500000000 	7.29392376476E-005	
0.00195000000000 	6.13422040468E-005	
0.00197500000000 	6.89718314158E-005	
0.00200000000000 	6.95822016053E-005	
0.00202500000000 	6.50044251839E-005	
0.00205000000000 	5.70696127201E-005	
0.00207500000000 	7.01925717948E-005	
0.00210000000000 	6.56147953734E-005	
0.00212500000000 	6.28681295206E-005	
0.00215000000000 	7.41599780267E-005	
0.00217500000000 	8.48414563433E-005	
0.00220000000000 	6.65303506577E-005	
0.00222500000000 	7.20236823634E-005	
0.00225000000000 	6.31733146153E-005	
0.00227500000000 	7.23288674581E-005	
0.00230000000000 	6.62251655629E-005	
0.00232500000000 	6.31733146153E-005	
0.00235000000000 	6.28681295206E-005	
0.00237500000000 	7.04977568896E-005	
0.00240000000000 	7.44651631214E-005	
0.00242500000000 	6.92770165105E-005	
0.00245000000000 	7.93481246376E-005	
0.00247500000000 	7.81273842586E-005	
0.00250000000000 	5.67644276254E-005	
0.00252500000000 	7.75170140690E-005	
0.00255000000000 	7.01925717948E-005	
0.00257500000000 	7.14133121738E-005	
0.00260000000000 	7.32444227424E-005	
0.00262500000000 	8.17896053957E-005	
0.00265000000000 	6.34784997101E-005	
0.00267500000000 	6.80562761315E-005	
0.00270000000000 	6.25629444258E-005	
0.00272500000000 	5.89007232887E-005	
0.00275000000000 	6.71407208472E-005	
0.00277500000000 	6.40888698996E-005	
0.00280000000000 	8.27051606800E-005	
0.00282500000000 	6.56147953734E-005	
0.00285000000000 	6.34784997101E-005	
0.00287500000000 	5.58488723411E-005	
0.00290000000000 	6.53096102786E-005	
0.00292500000000 	7.41599780267E-005	
0.00295000000000 	6.53096102786E-005	
0.00297500000000 	6.68355357524E-005	
0.00300000000000 	6.83614612262E-005	
0.00302500000000 	5.85955381939E-005	
0.00305000000000 	6.40888698996E-005	
0.00307500000000 	7.35496078372E-005	
0.00310000000000 	6.04266487625E-005	
0.00312500000000 	6.80562761315E-005	
0.00315000000000 	7.56859035005E-005	
0.00317500000000 	6.53096102786E-005	
0.00320000000000 	6.34784997101E-005	
0.00322500000000 	6.62251655629E-005	
0.00325000000000 	7.50755333110E-005	
0.00327500000000 	6.80562761315E-005	
0.00330000000000 	6.10370189520E-005	
